id,bank,office,lon,lat,phone_number,send_sms
3211.1600,"banca patrimoni sella & c spa","milano",9.09329459579383,45.50064729156578,"+39 214 24 32 3422",false
3222.1600,"sgb finance italia","milano sede",9.075653875297562,45.43720534319722,"+39 60 5036323",false
3223.1600,"unicredit private banking s.p.a.","milano armorari",9.2207143714418,45.42789732423533,"+39 49 00254107",true
3223.1602,"unicredit private banking s.p.a.","milano san babila",9.189964514286565,45.4172926810742,"+39 49 00254107",true
3223.1607,"unicredit private banking s.p.a.","milano tiziano",9.26110216065855,45.48748907508872,"+39 49 00254107",true
3223.1608,"unicredit private banking s.p.a.","milano cordusio",9.22212132788278,45.39481246907069,"+39 49 00254107",true
3223.1609,"unicredit private banking s.p.a.","milano dante",9.1923234645483,45.44317477641701,"+39 49 00254107",true
3223.1610,"unicredit private banking s.p.a.","milano porta romana",9.250973356395388,45.43560060896203,"+39 49 00254107",true
3226.1600,"unicredit corporate banking s.p.a.","milano san marco",9.116524734947813,45.50400388532852,"+39 61 7274096",false
3226.1601,"unicredit corporate banking s.p.a.","milano loreto",9.088680349132627,45.51353115712469,"+39 61 7274096",false
3226.1602,"unicredit corporate banking s.p.a.","milano sempione",9.089535537416737,45.52680358464957,"+39 61 7274096",false
3226.1603,"unicredit corporate banking s.p.a.","milano ticinese",9.223088636763853,45.500273303023185,"+39 61 7274096",false
3226.1604,"unicredit corporate banking s.p.a.","milano cordusio",9.068732449724841,45.489764059986065,"+39 61 7274096",false
3226.1605,"unicredit corporate banking s.p.a.","milano mecenate",9.246202065771657,45.526205113380875,"+39 61 7274096",false
3226.1606,"unicredit corporate banking s.p.a.","milano - grandi clienti",9.12891184341567,45.45470764025256,"+39 61 7274096",false
3226.1607,"unicredit corporate banking s.p.a.","milano centro",9.118010431229338,45.41899341613971,"+39 61 7274096",false
3226.1608,"unicredit corporate banking s.p.a.","milano settore pubblico",9.07747938575315,45.503284958735186,"+39 61 7274096",false
3226.1609,"unicredit corporate banking s.p.a.","milano europa",9.159811056325914,45.51966562439076,"+39 61 7274096",false
3226.1612,"unicredit corporate banking s.p.a.","milano pindemonte",9.227555371148686,45.45457200765519,"+39 61 7274096",false
3226.1613,"unicredit corporate banking s.p.a.","milano edison",9.168888295752662,45.43493556231854,"+39 61 7274096",false
3226.1614,"unicredit corporate banking s.p.a.","milano montenero",9.059064335817737,45.456944122578946,"+39 61 7274096",false
3268.1600,"banca sella spa","milano - via parmigianino",9.08751535130417,45.441603614587756,"+39 666 55161405",true
3268.1601,"banca sella spa","milano via bergognone",9.243452187713045,45.48361924940712,"+39 666 55161405",true
3268.1602,"banca sella spa","milano 2 via monti",9.275191385071246,45.408166416955645,"+39 666 55161405",true
3268.1603,"banca sella spa","milano 3 - via gonzaga",9.256036176014057,45.50463023929185,"+39 666 55161405",true
3268.1604,"banca sella spa","milano 4 - via monte nero",9.104039094603209,45.48786682543825,"+39 666 55161405",true
3268.1605,"banca sella spa","milano 5 - viale piave",9.268690130358035,45.53241992167589,"+39 666 55161405",true
3268.1607,"banca sella spa","milano 7 - piazzale loreto",9.08996878812015,45.49870890709699,"+39 666 55161405",true
3296.1602,"banca fideuram","milano donegani",9.217139666091395,45.408750912112794,"+39 068 89 28 6063",true
3336.1603,"credito bergamasco s.p.a. fus banco popo","milano - via cenisio",9.119061528117726,45.49403743555556,"+39 614 6712330",false
3400.1699,"banca monte dei paschi di siena spa / ex","milano centro titoli - foro bonaparte, 1",9.11059517619198,45.42986828957459,"+39 96 6046412",true
3407.1600,"la compagnie financiere edmond  de roths","milano",9.159343372482583,45.451396884794256,"+39 1532 22600139",true
3440.1608,"banco di desio e della brianza","milano porta lodovica",9.212950323282847,45.408438414362735,"+39 1973 15558877",true
3465.1600,"banco do brasil ag succursale in italia","milano via dante,9",9.238378418675145,45.39872377933395,"+39 8517 15348773",true
3488.1603,"cassa lombarda","milano servizi contabili centralizzati-v",9.095948236709152,45.475774220450845,"+39 28 00892246",true
3494.1600,"jpmorgan chase bank","milano via catena, 4",9.25858631469788,45.39660977599537,"+39 950 97 45 1871",false
3556.1604,"rolo banca 1473 s.p.a.","milano sportello via orefici",9.092313593477588,45.41294321842626,"+39 523 34603953",false
3556.1612,"rolo banca 1473 s.p.a.","milano 11",9.112501807467053,45.5229529298167,"+39 523 34603953",false
3556.1613,"rolo banca 1473 s.p.a.","milano 12",9.153361194126056,45.46441065067636,"+39 523 34603953",false
3556.1614,"rolo banca 1473 s.p.a.","milano 13",9.052680126323827,45.45534316919526,"+39 523 34603953",false
3556.1615,"rolo banca 1473 s.p.a.","milano 14",9.066802697011859,45.47734241731651,"+39 523 34603953",false
3556.1616,"rolo banca 1473 s.p.a.","milano 15",9.106925099992582,45.52521324035531,"+39 523 34603953",false
3556.1620,"rolo banca 1473 s.p.a.","milano _a_,_piazza viii novembre ang. via c.pisacane",9.190010391163536,45.446678923517894,"+39 523 34603953",false
3561.1600,"abc international bank plc milano","milano via amedei 8",9.093966693233464,45.4517591163839,"+39 02 04393010",false
3566.1600,"citibank n.a.","milano foro buonaparte 16",9.146186857938146,45.45760065223813,"+39 522 24 59 2114",true
3583.1600,"banque worms","milano via borgonuovo, 7",9.178593947491766,45.488865883064655,"+39 1319 2422047",true
3593.1600,"societe' generale","milano via olona, 2",9.218013068804675,45.52804193208739,"+39 321 68 02 5611",false
3595.1600,"fortis bank sa - nv","milano corso di porta romana,3",9.193134598258752,45.46985085637428,"+39 9675 99872455",true
3598.1600,"u.b.a.e. (arab italian bank)","milano piazza diaz, 7",9.263437770731052,45.531139204841146,"+39 9727 3454924",true
5000.1600,"istituto centrale delle banche popolari","milano corso europa, 18",9.048918931350142,45.411395435884685,"+39 950 6828115",true
5018.1600,"banca popolare etica","milano",9.105400113949674,45.53458614005295,"+39 606 86 77 2822",false
5024.1602,"banca agricola mantovana s.p.a. fus mont","milano ag.2",9.072775680069217,45.52012994749799,"+39 8875 29412632",true
5024.1603,"banca agricola mantovana s.p.a. fus mont","milano ag.3",9.045140916189721,45.4662251484927,"+39 8875 29412632",true
5024.1604,"banca agricola mantovana s.p.a. fus mont","milano 4 - ag.160",9.14200567745032,45.467971032208716,"+39 8875 29412632",true
5024.1605,"banca agricola mantovana s.p.a. fus mont","milano 5 ortomercato - ag. 188",9.139683124304945,45.4802694651756,"+39 8875 29412632",true
5026.1650,"banche popolari unite s.c.r.l.","milano",9.195379773773313,45.44480670439772,"+39 96 0020168",false
5034.1601,"banco popolare societa' cooperativa","milano ag. 1",9.164094744884185,45.47634140944999,"+39 272 4997731",false
5034.1602,"banco popolare societa' cooperativa","milano ag. 2",9.097600246590325,45.52282347471409,"+39 272 4997731",false
5034.1603,"banco popolare societa' cooperativa","milano ag. 3",9.2014029542113,45.43216558444941,"+39 272 4997731",false
5034.1604,"banco popolare societa' cooperativa","milano ag. 4",9.126518425500866,45.45042126120866,"+39 272 4997731",false
5034.1605,"banco popolare societa' cooperativa","milano ag. 5",9.053418355436467,45.457975816681824,"+39 272 4997731",false
5034.1606,"banco popolare societa' cooperativa","milano ag. 6",9.109738442027638,45.50989302779956,"+39 272 4997731",false
5034.1607,"banco popolare societa' cooperativa","milano ag. 7",9.071673806919504,45.44822208279393,"+39 272 4997731",false
5034.1608,"banco popolare societa' cooperativa","milano ag. 8",9.115804987857933,45.391340365068025,"+39 272 4997731",false
5034.1609,"banco popolare societa' cooperativa","milano ag. 9",9.135983441467372,45.41034341152009,"+39 272 4997731",false
5034.1610,"banco popolare societa' cooperativa","milano ag. 10",9.165967577153635,45.43592028884951,"+39 272 4997731",false
5034.1611,"banco popolare societa' cooperativa","milano ag. 11",9.135917947505009,45.51595690825942,"+39 272 4997731",false
5034.1612,"banco popolare societa' cooperativa","milano ag. 12 - azimut",9.222451750041753,45.49130770461831,"+39 272 4997731",false
5034.1613,"banco popolare societa' cooperativa","milano ag. 22",9.126182602238972,45.44537216901999,"+39 272 4997731",false
5034.1614,"banco popolare societa' cooperativa","milano ag. 27",9.103058153258301,45.44110105454664,"+39 272 4997731",false
5034.1615,"banco popolare societa' cooperativa","milano ag. 28",9.125533432378132,45.51885680314493,"+39 272 4997731",false
5034.1616,"banco popolare societa' cooperativa","milano ag. 20",9.132177987742208,45.53452699722852,"+39 272 4997731",false
5034.1617,"banco popolare societa' cooperativa","milano ag. 30",9.228955534019079,45.41701497391329,"+39 272 4997731",false
5034.1618,"banco popolare societa' cooperativa","milano ag. 33",9.272774637293477,45.49738870154228,"+39 272 4997731",false
5034.1619,"banco popolare societa' cooperativa","milano ag. 29",9.18042681557335,45.5046388037545,"+39 272 4997731",false
5034.1620,"banco popolare societa' cooperativa","milano ag. 34",9.184190041890396,45.487341143050905,"+39 272 4997731",false
5034.1621,"banco popolare societa' cooperativa","milano ag. 25",9.265304630141548,45.48227035400425,"+39 272 4997731",false
5034.1622,"banco popolare societa' cooperativa","milano ag. 19",9.067246718264139,45.482414343715085,"+39 272 4997731",false
5034.1623,"banco popolare societa' cooperativa","milano ag. 13",9.115759177646554,45.39214379472391,"+39 272 4997731",false
5034.1624,"banco popolare societa' cooperativa","milano ag. 32",9.096213341076357,45.49118810256492,"+39 272 4997731",false
5034.1625,"banco popolare societa' cooperativa","milano ag. 15",9.174201202151266,45.48071289665291,"+39 272 4997731",false
5034.1626,"banco popolare societa' cooperativa","milano ag. 16",9.119343740216067,45.421393743455795,"+39 272 4997731",false
5034.1627,"banco popolare societa' cooperativa","milano ag. 17",9.055293373153077,45.42000694238128,"+39 272 4997731",false
5034.1628,"banco popolare societa' cooperativa","milano ag. 18",9.262545478107983,45.53394183829752,"+39 272 4997731",false
5034.1629,"banco popolare societa' cooperativa","milano ag. 14",9.219488376745126,45.43983055713216,"+39 272 4997731",false
5034.1630,"banco popolare societa' cooperativa","milano ag. 24",9.243808436513943,45.44765652600267,"+39 272 4997731",false
5034.1631,"banco popolare societa' cooperativa","milano",9.08703620403036,45.46667802504353,"+39 272 4997731",false
5034.1632,"banco popolare societa' cooperativa","milano ag. 26",9.237330840126544,45.40482783198645,"+39 272 4997731",false
5034.1633,"banco popolare societa' cooperativa","milano ag. 21",9.270147764381921,45.44203692641445,"+39 272 4997731",false
5034.1634,"banco popolare societa' cooperativa","milano - azimut",9.25328209756466,45.44867099221001,"+39 272 4997731",false
5034.1636,"banco popolare societa' cooperativa","milano ag. 36",9.14077680634967,45.50538316308797,"+39 272 4997731",false
5034.1637,"banco popolare societa' cooperativa","milano ag. 37",9.263832711494791,45.49473475634976,"+39 272 4997731",false
5034.1638,"banco popolare societa' cooperativa","milano ag. 38",9.26966288880428,45.47688302171685,"+39 272 4997731",false
5034.1639,"banco popolare societa' cooperativa","milano ag. 39",9.124182641153968,45.48241170614961,"+39 272 4997731",false
5034.1640,"banco popolare societa' cooperativa","milano ag. 40",9.126790978634034,45.43144029629517,"+39 272 4997731",false
5034.1660,"banco popolare societa' cooperativa","milano ag. 31",9.154427374416015,45.47764275560375,"+39 272 4997731",false
5034.1662,"banco popolare societa' cooperativa","milano ag. 35",9.19381888260215,45.43651048426129,"+39 272 4997731",false
5034.1665,"banco popolare societa' cooperativa","milano ag. 23",9.247206006884682,45.39181602040038,"+39 272 4997731",false
5040.1600,"banca antonveneta fus gruppo mps-uff por","milano - ag. 1",9.210035013081244,45.44083918687678,"+39 61 5842224",true
5040.1602,"banca antonveneta fus gruppo mps-uff por","milano - ag. 4",9.113733857103046,45.39448347440247,"+39 61 5842224",true
5040.1603,"banca antonveneta fus gruppo mps-uff por","milano - ag. 16",9.067011409591352,45.411088194158154,"+39 61 5842224",true
5040.1604,"banca antonveneta fus gruppo mps-uff por","milano - ag. 18",9.187997421342162,45.42745375165775,"+39 61 5842224",true
5040.1605,"banca antonveneta fus gruppo mps-uff por","milano - ag. 19",9.164044201008483,45.48897529341264,"+39 61 5842224",true
5040.1606,"banca antonveneta fus gruppo mps-uff por","milano - ag. 20",9.193262301219049,45.46290125123795,"+39 61 5842224",true
5040.1607,"banca antonveneta fus gruppo mps-uff por","milano - ag. 21",9.202184728443259,45.42723732786991,"+39 61 5842224",true
5040.1608,"banca antonveneta fus gruppo mps-uff por","milano - ag.22",9.134693292341728,45.49002948727652,"+39 61 5842224",true
5040.1609,"banca antonveneta fus gruppo mps-uff por","milano - ag. 23",9.136931016776545,45.52084479983894,"+39 61 5842224",true
5040.1610,"banca antonveneta fus gruppo mps-uff por","milano - ag. 2",9.190134208902068,45.500229976626606,"+39 61 5842224",true
5040.1611,"banca antonveneta fus gruppo mps-uff por","milano - ag. 24",9.194823847768712,45.44209518685061,"+39 61 5842224",true
5040.1612,"banca antonveneta fus gruppo mps-uff por","milano ag. 25",9.21431875670232,45.43748776011966,"+39 61 5842224",true
5040.1613,"banca antonveneta fus gruppo mps-uff por","milano ag. 30",9.192108641465067,45.528857255342864,"+39 61 5842224",true
5040.1614,"banca antonveneta fus gruppo mps-uff por","milano sede",9.167716384405566,45.39702113650749,"+39 61 5842224",true
5040.1615,"banca antonveneta fus gruppo mps-uff por","milano - ag. 14",9.113509819435127,45.46830138630958,"+39 61 5842224",true
5040.1616,"banca antonveneta fus gruppo mps-uff por","milano - ag. 15",9.134603371748394,45.42231219538469,"+39 61 5842224",true
5040.1617,"banca antonveneta fus gruppo mps-uff por","milano ag. 26",9.174667299189753,45.43053317141949,"+39 61 5842224",true
5040.1619,"banca antonveneta fus gruppo mps-uff por","milano ag. 28",9.114859729796594,45.43666196753143,"+39 61 5842224",true
5040.1620,"banca antonveneta fus gruppo mps-uff por","milano ag. 29",9.221325772184727,45.39706960518201,"+39 61 5842224",true
5040.1621,"banca antonveneta fus gruppo mps-uff por","milano ag. 31",9.064615636356482,45.450007606758824,"+39 61 5842224",true
5040.1622,"banca antonveneta fus gruppo mps-uff por","milano ag. 32",9.092163959804775,45.451286993497035,"+39 61 5842224",true
5040.1623,"banca antonveneta fus gruppo mps-uff por","milano ag. 33",9.214409412669475,45.51128338637426,"+39 61 5842224",true
5040.1624,"banca antonveneta fus gruppo mps-uff por","milano ag. 34",9.128304071872796,45.52234616536211,"+39 61 5842224",true
5040.1629,"banca antonveneta fus gruppo mps-uff por","milano - ag. 5",9.073466404909688,45.4862067427786,"+39 61 5842224",true
5040.1642,"banca antonveneta fus gruppo mps-uff por","milano - ag. 6",9.257125827862254,45.455174202640755,"+39 61 5842224",true
5040.1643,"banca antonveneta fus gruppo mps-uff por","milano ag. 37",9.17252181213753,45.399841099308624,"+39 61 5842224",true
5040.1644,"banca antonveneta fus gruppo mps-uff por","milano ag. 38",9.152083198400133,45.43498231832679,"+39 61 5842224",true
5040.1702,"banca antonveneta fus gruppo mps-uff por","milano ag. 35",9.16581102366177,45.50356287926068,"+39 61 5842224",true
5040.1786,"banca antonveneta fus gruppo mps-uff por","milano - ag. 7",9.087823764039758,45.4125620162521,"+39 61 5842224",true
5040.1787,"banca antonveneta fus gruppo mps-uff por","milano - ag. 8",9.17501299541889,45.42120008462063,"+39 61 5842224",true
5040.1788,"banca antonveneta fus gruppo mps-uff por","milano - ag. 9",9.249670818015634,45.44882756703601,"+39 61 5842224",true
5040.1790,"banca antonveneta fus gruppo mps-uff por","milano - ag. 10",9.183094290983684,45.467636136599495,"+39 61 5842224",true
5040.1791,"banca antonveneta fus gruppo mps-uff por","milano - ag. 11",9.220429242994307,45.45451094954177,"+39 61 5842224",true
5040.1794,"banca antonveneta fus gruppo mps-uff por","milano - ag. 12",9.167608114995657,45.4633210695772,"+39 61 5842224",true
5040.1796,"banca antonveneta fus gruppo mps-uff por","milano ag. 36",9.158487885404709,45.39866776934486,"+39 61 5842224",true
5040.1797,"banca antonveneta fus gruppo mps-uff por","milano - ag. 13",9.05525363383366,45.40396941113719,"+39 61 5842224",true
5048.1621,"banca popolare commercio e industria","milano viale monza",9.228569137732215,45.45661179431149,"+39 171 93 43 1457",true
5048.1653,"banca popolare commercio e industria","milano monte santo",9.100372639816909,45.42141333670766,"+39 171 93 43 1457",true
5048.1655,"banca popolare commercio e industria","milano gian galeazzo",9.274551581949488,45.46608112990643,"+39 171 93 43 1457",true
5048.1657,"banca popolare commercio e industria","milano meda",9.107085923859628,45.451543707262935,"+39 171 93 43 1457",true
5048.1658,"banca popolare commercio e industria","milano xxii marzo",9.166573290104568,45.48624805300158,"+39 171 93 43 1457",true
5048.1659,"banca popolare commercio e industria","milano ampere",9.053422381589318,45.51029494784781,"+39 171 93 43 1457",true
5048.1661,"banca popolare commercio e industria","milano lagosta",9.065075149676096,45.45880542314225,"+39 171 93 43 1457",true
5048.1662,"banca popolare commercio e industria","milano padova 175",9.097978364331185,45.47416091866078,"+39 171 93 43 1457",true
5048.1663,"banca popolare commercio e industria","milano certosa",9.090988147335613,45.4159240361949,"+39 171 93 43 1457",true
5048.1665,"banca popolare commercio e industria","milano corso lodi 2",9.111367552427165,45.47698741948374,"+39 171 93 43 1457",true
5048.1666,"banca popolare commercio e industria","milano panizzi",9.04809734316632,45.418218153397966,"+39 171 93 43 1457",true
5048.1669,"banca popolare commercio e industria","milano ospedale maggiore",9.173432199594204,45.46299690733744,"+39 171 93 43 1457",true
5048.1670,"banca popolare commercio e industria","milano gasparri",9.15250639322646,45.443050069363814,"+39 171 93 43 1457",true
5048.1671,"banca popolare commercio e industria","milano missaglia",9.062470557769009,45.41130415959338,"+39 171 93 43 1457",true
5048.1672,"banca popolare commercio e industria","milano monte di pieta",9.0841576392532,45.488566781614246,"+39 171 93 43 1457",true
5048.1673,"banca popolare commercio e industria","milano corso italia",9.195427747622725,45.468385187276105,"+39 171 93 43 1457",true
5048.1674,"banca popolare commercio e industria","milano pisanello",9.273171283721197,45.482780290143275,"+39 171 93 43 1457",true
5048.1677,"banca popolare commercio e industria","milano pegno",9.24599789001052,45.415443574852596,"+39 171 93 43 1457",true
5048.1679,"banca popolare commercio e industria","milano de angeli",9.225491147350114,45.46862686245431,"+39 171 93 43 1457",true
5048.1681,"banca popolare commercio e industria","milano  viale sturzo",9.244974671024789,45.5302781987332,"+39 171 93 43 1457",true
5048.1682,"banca popolare commercio e industria","milano via biondi",9.074440787135888,45.48151684575894,"+39 171 93 43 1457",true
5048.1683,"banca popolare commercio e industria","milano gioia",9.275149727942289,45.488806007562374,"+39 171 93 43 1457",true
5048.1684,"banca popolare commercio e industria","milano via friuli",9.186689617381726,45.44962321379236,"+39 171 93 43 1457",true
5048.1685,"banca popolare commercio e industria","milano doria",9.166978908563742,45.51075098405067,"+39 171 93 43 1457",true
5048.1687,"banca popolare commercio e industria","milano affori",9.046975753811981,45.499669020692345,"+39 171 93 43 1457",true
5048.1689,"banca popolare commercio e industria","milano piazzale zavattari",9.173497587666036,45.464161581608735,"+39 171 93 43 1457",true
5048.1690,"banca popolare commercio e industria","milano lambrate",9.10882963895748,45.502111641168916,"+39 171 93 43 1457",true
5048.1692,"banca popolare commercio e industria","milano ufficio portafogli assegni-v.dell",9.124178935594045,45.47700268009191,"+39 171 93 43 1457",true
5048.1693,"banca popolare commercio e industria","milano via menotti",9.111961228179139,45.46684675524924,"+39 171 93 43 1457",true
5048.1792,"banca popolare commercio e industria","milano istituti clinici",9.173972692311011,45.39505052147954,"+39 171 93 43 1457",true
5048.1797,"banca popolare commercio e industria","milano sancarlo",9.129758682841045,45.4371587735981,"+39 171 93 43 1457",true
5048.1798,"banca popolare commercio e industria","milano niguarda",9.196116656692945,45.44929107832107,"+39 171 93 43 1457",true
5048.32460,"banca popolare commercio e industria","milanofiori (assago)",9.05341029489807,45.499288121054065,"+39 171 93 43 1457",true
5080.1600,"banca di imola spa","milano sede",9.232644946514316,45.50681382116549,"+39 762 67161288",false
5080.1601,"banca di imola spa","milano agenzia 1",9.232514697460804,45.530435321395096,"+39 762 67161288",false
5156.1600,"banca di piacenza soc. coop. per azioni","milano loreto",9.074831668131138,45.43066545556456,"+39 30 59182666",false
5156.1601,"banca di piacenza soc. coop. per azioni","milano sempione",9.170704588969878,45.505590384704796,"+39 30 59182666",false
5164.1601,"banca popolare lodi s.p.a. fus banco pop","milano ag.n.19",9.189842823845837,45.43132201167503,"+39 8063 82594727",false
5164.1604,"banca popolare lodi s.p.a. fus banco pop","milano ag.n.20 - bni",9.244669942003359,45.49005124866846,"+39 8063 82594727",false
5164.1610,"banca popolare lodi s.p.a. fus banco pop","milano via larga, 31",9.147167139064942,45.53145973997185,"+39 8063 82594727",false
5164.1611,"banca popolare lodi s.p.a. fus banco pop","milano piazza mercanti, 5",9.098091943292445,45.46600462774934,"+39 8063 82594727",false
5164.1612,"banca popolare lodi s.p.a. fus banco pop","milano viale monza, 9",9.166352528609545,45.393792030413216,"+39 8063 82594727",false
5164.1617,"banca popolare lodi s.p.a. fus banco pop","milano - ag. n. 7",9.194165566776187,45.43761104385876,"+39 8063 82594727",false
5164.1620,"banca popolare lodi s.p.a. fus banco pop","milano agenzia n. 10",9.173888492505768,45.526062813849066,"+39 8063 82594727",false
5164.1621,"banca popolare lodi s.p.a. fus banco pop","milano agenzia n.11",9.201274867691987,45.507552997379115,"+39 8063 82594727",false
5164.1623,"banca popolare lodi s.p.a. fus banco pop","milano ag. 13",9.047681749954025,45.39485956940099,"+39 8063 82594727",false
5164.1625,"banca popolare lodi s.p.a. fus banco pop","milano - agenzia loreto",9.062302689433693,45.43778105201845,"+39 8063 82594727",false
5164.1626,"banca popolare lodi s.p.a. fus banco pop","milano ag.16",9.225776193414914,45.529113369124325,"+39 8063 82594727",false
5164.1627,"banca popolare lodi s.p.a. fus banco pop","milano-agenzia di via ripamonti",9.257948433607089,45.42215525011867,"+39 8063 82594727",false
5164.1628,"banca popolare lodi s.p.a. fus banco pop","milano - agenzia di corso sempione",9.138686853304797,45.457579829633325,"+39 8063 82594727",false
5164.1630,"banca popolare lodi s.p.a. fus banco pop","milano",9.111549163773338,45.43928354557369,"+39 8063 82594727",false
5387.1601,"banca popolare dell'emilia romagna","milano agenzia n.2",9.051282184456594,45.53537064350349,"+39 926 97 61 3541",false
5387.1602,"banca popolare dell'emilia romagna","milano agenzia 3",9.23591908965937,45.474654069848945,"+39 926 97 61 3541",false
5387.1603,"banca popolare dell'emilia romagna","milano agenzia n. 4",9.093142441057916,45.478173156680775,"+39 926 97 61 3541",false
5387.1604,"banca popolare dell'emilia romagna","milano agenzia 5",9.219883884059564,45.529746923225886,"+39 926 97 61 3541",false
5387.1605,"banca popolare dell'emilia romagna","milano agenzia 6",9.131227860577809,45.40779597289816,"+39 926 97 61 3541",false
5387.1607,"banca popolare dell'emilia romagna","milano agenzia n.8",9.141263314701689,45.41720356808613,"+39 926 97 61 3541",false
5387.1609,"banca popolare dell'emilia romagna","milano agenzia 10",9.251367675730233,45.396856560124405,"+39 926 97 61 3541",false
5387.1610,"banca popolare dell'emilia romagna","milano agenzia n. 11",9.207142729380852,45.444594196000274,"+39 926 97 61 3541",false
5387.1611,"banca popolare dell'emilia romagna","milano agenzia 12",9.074906853974777,45.404244299092376,"+39 926 97 61 3541",false
5387.23606,"banca popolare dell'emilia romagna","milano marittima",9.160131514892438,45.485283161610305,"+39 926 97 61 3541",false
5390.1602,"nuova banca dell'etruria e del  lazio s.","milano agenzia 1",9.14012217929973,45.42404964721127,"+39 084 20 40 0168",true
5428.1600,"b.pop.di bergamo-cred.varesino  scrl c/o","milano piazza cinque giornate",9.088421728747088,45.51513667492405,"+39 480 21 86 9710",false
5428.1601,"b.pop.di bergamo-cred.varesino  scrl c/o","milano corso italia",9.201267853912327,45.44072832120279,"+39 480 21 86 9710",false
5428.1684,"b.pop.di bergamo-cred.varesino  scrl c/o","milano via foppa",9.162515296272764,45.410712643167436,"+39 480 21 86 9710",false
5584.1606,"banca popolare di milano","milano via salvo d'acquisto, 4",9.161463535791821,45.5054487909652,"+39 637 9942880",true
5584.1617,"banca popolare di milano","milano corso sempione, 32/a",9.127871369412619,45.47844799983659,"+39 637 9942880",true
5584.1639,"banca popolare di milano","milano viale abruzzi ang. via amedeo d'a",9.222022032928587,45.51452423847269,"+39 637 9942880",true
5584.1640,"banca popolare di milano","milano via bovisasca, 173",9.27170270757218,45.51709466716847,"+39 637 9942880",true
5584.1642,"banca popolare di milano","milano via fiamma, 17",9.080401477962186,45.48834348762209,"+39 637 9942880",true
5584.1643,"banca popolare di milano","milano via nicola romeo, 14",9.07655198534327,45.49355412278407,"+39 637 9942880",true
5584.1644,"banca popolare di milano","milano via cenisio, 14",9.137054378742013,45.407303442786684,"+39 637 9942880",true
5584.1645,"banca popolare di milano","milano ag. 45",9.171404940175016,45.52654669019419,"+39 637 9942880",true
5584.1646,"banca popolare di milano","milano uff. portafoglio - via fara 41",9.258229934889949,45.45583300506279,"+39 637 9942880",true
5584.1648,"banca popolare di milano","milano magenta ticinese",9.173918002599967,45.49344052221996,"+39 637 9942880",true
5584.1651,"banca popolare di milano","milano - ag. 340",9.221881303802112,45.41655266371215,"+39 637 9942880",true
5584.1652,"banca popolare di milano","milano - ag. 344",9.099242867346012,45.534812873807304,"+39 637 9942880",true
5584.1653,"banca popolare di milano","milano piazza sicilia",9.049871817178023,45.425775890496475,"+39 637 9942880",true
5584.1654,"banca popolare di milano","milano - ag. 341",9.234245801007503,45.52722838616968,"+39 637 9942880",true
5584.1655,"banca popolare di milano","milano zona turro-casoretto",9.098381914776123,45.447170082274205,"+39 637 9942880",true
5584.1656,"banca popolare di milano","milano - ag. 342",9.144613229119024,45.45220959866637,"+39 637 9942880",true
5584.1657,"banca popolare di milano","milano - ag. 346",9.2445295105226,45.40164608251554,"+39 637 9942880",true
5584.1658,"banca popolare di milano","milano ag. 347",9.249049333180078,45.510699155216166,"+39 637 9942880",true
5584.1659,"banca popolare di milano","milano - ag. 348",9.109062824841207,45.40111432893655,"+39 637 9942880",true
5584.1660,"banca popolare di milano","milano ag. 349",9.172406398061536,45.447839829897255,"+39 637 9942880",true
5584.1661,"banca popolare di milano","milano - ag. 350",9.170731625272994,45.42468390985295,"+39 637 9942880",true
5584.1662,"banca popolare di milano","milano ag. 351",9.04589714783366,45.4263503458852,"+39 637 9942880",true
5584.1663,"banca popolare di milano","milano ag. 352",9.179501394646486,45.45969266748544,"+39 637 9942880",true
5584.1664,"banca popolare di milano","milano ag. 353",9.218141290548347,45.41830016770659,"+39 637 9942880",true
5584.1667,"banca popolare di milano","milano ag. 356",9.18094408072924,45.51757101857456,"+39 637 9942880",true
5584.1668,"banca popolare di milano","milano ag. 357",9.267972729207035,45.5080290740657,"+39 637 9942880",true
5584.1718,"banca popolare di milano","milano vigentino",9.264949692792678,45.39637020051575,"+39 637 9942880",true
5584.1721,"banca popolare di milano","milano bruzzano",9.266918578609806,45.44930521301781,"+39 637 9942880",true
5584.1722,"banca popolare di milano","milano zurigo",9.149443427367876,45.44033510489918,"+39 637 9942880",true
5584.1723,"banca popolare di milano","milano certosa",9.172378691744298,45.46678231692478,"+39 637 9942880",true
5584.1744,"banca popolare di milano","milano settore portafoglio - via fara, 4",9.132154598396482,45.4675236897807,"+39 637 9942880",true
5584.1770,"banca popolare di milano","milano sett.pian.terr.comm.p.za meda.4",9.133591136064668,45.45511890230311,"+39 637 9942880",true
5584.1771,"banca popolare di milano","milano sett.gest.e consul.s.pietro all'o",9.245730843851733,45.452149369860614,"+39 637 9942880",true
5584.1772,"banca popolare di milano","milano sett.tit.oper. s.pietro all'orto",9.092049346733958,45.51954471989231,"+39 637 9942880",true
5584.1773,"banca popolare di milano","milano area valori p.za meda, 4",9.178086165561885,45.52740643253645,"+39 637 9942880",true
5584.1774,"banca popolare di milano","milano sett.caveau cont.p.za meda,4",9.224312567627392,45.431206213811755,"+39 637 9942880",true
5584.1775,"banca popolare di milano","milano sett.caveau tit.p.za meda.4",9.267693105860962,45.41713121855803,"+39 637 9942880",true
